Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
17.780000;0,745;81;0,350;7;127;79;95;126;10,2;743;53;4,3;1755;1116;-1,000
18.525000;0,740;81;0,330;7;123;79;93;94;7,6;975;39;3,2;2310;1078;-1,000
19.265000;0,725;83;0,325;7;122;78;96;114;9,4;813;48;4,0;1920;1052;-1,000
19.990000;0,725;83;0,320;7;132;80;96;117;9,6;795;49;4,1;1885;1034;-1,000
20.715000;0,725;83;0,310;7;131;79;95;116;9,6;783;49;4,1;1855;1009;-1,000
21.440000;0,675;89;0,310;7;131;78;95;116;9,6;783;49;4,1;1855;1009;-1,000
22.115000;0,695;86;0,310;7;131;78;95;116;9,6;783;49;4,1;1855;1009;-1,000
22.810000;0,685;88;0,310;7;131;78;95;116;9,6;783;49;4,1;1855;1009;-1,000
23.495000;1,320;45;0,310;7;131;78;95;116;9,6;783;49;4,1;1855;1009;-1,000
24.815000;0,700;86;0,310;7;131;78;95;116;9,6;783;49;4,1;1855;1009;-1,000
25.515000;0,700;86;0,325;7;146;91;106;103;8,8;963;43;3,7;2280;1056;-1,000
26.215000;0,670;90;0,315;7;141;89;105;101;9,0;930;42;3,8;2200;1019;-1,000
26.885000;0,675;89;0,330;7;140;91;104;96;8,5;980;40;3,6;2320;972;-1,000
27.560000;0,690;87;0,330;7;137;89;103;96;8,4;985;41;3,5;2335;1081;-1,000
28.250000;0,750;80;0,330;7;135;88;103;96;8,4;985;41;3,5;2335;1081;-1,000
29.000000;0,745;81;0,330;7;135;88;103;96;8,4;985;41;3,5;2335;1081;-1,000
29.745000;0,705;85;0,330;7;135;88;103;96;8,4;985;41;3,5;2335;1081;-1,000
30.450000;0,710;85;0,330;7;135;88;103;96;8,4;985;41;3,5;2335;1081;-1,000
31.160000;0,650;92;0,300;8;127;82;101;97;8,9;900;41;3,8;2135;1058;-1,000
31.810000;0,655;92;0,355;8;143;101;108;76;6,9;1248;32;2,9;2955;959;-1,000
32.465000;0,615;98;0,355;7;136;101;106;68;6,6;1288;28;2,8;3050;914;-1,000
33.080000;0,605;99;0,355;6;134;95;102;85;8,4;965;36;3,5;2290;772;-1,000
33.685000;0,590;102;0,350;5;128;91;99;85;8,6;913;36;3,6;2160;853;-1,000
34.275000;0,575;104;0,235;4;130;96;98;73;7,7;1023;31;3,2;2420;683;-1,000
34.850000;0,590;102;0,245;4;127;96;98;69;7,0;1115;29;2,9;2640;742;-1,000
35.440000;0,515;117;0,245;3;125;92;98;69;7,0;1115;29;2,9;2640;742;-1,000
35.955000;0,660;91;0,245;3;125;92;98;69;7,0;1115;29;2,9;2640;742;-1,000
36.615000;0,625;96;0,245;3;125;92;98;69;7,0;1115;29;2,9;2640;742;-1,000
37.240000;0,625;96;0,245;3;125;92;98;69;7,0;1115;29;2,9;2640;742;-1,000
37.865000;0,400;150;0,245;3;125;92;98;69;7,0;1115;29;2,9;2640;742;-1,000
38.265000;0,290;207;0,285;2;103;85;95;65;13,5;558;28;5,7;1320;306;-1,000
38.555000;0,670;90;0,295;3;141;89;103;106;9,5;863;45;4,0;2045;903;-1,000
39.225000;0,675;89;0,315;3;139;87;102;108;9,6;848;45;4,0;2005;888;-1,000
39.900000;0,685;88;0,305;3;137;87;100;103;9,0;890;43;3,8;2105;870;-1,000
40.585000;0,700;86;0,305;3;136;84;99;110;9,4;840;46;3,9;1990;902;-1,000
41.285000;0,695;86;0,290;3;135;82;98;113;9,7;800;48;4,1;1895;928;-1,000
41.980000;0,675;89;0,290;3;132;81;98;113;9,7;800;48;4,1;1895;928;-1,000
42.655000;0,645;93;0,290;3;132;81;98;113;9,7;800;48;4,1;1895;928;-1,000
43.300000;0,630;95;0,290;3;132;81;98;113;9,7;800;48;4,1;1895;928;-1,000
43.930000;0,670;90;0,290;3;132;81;98;113;9,7;800;48;4,1;1895;928;-1,000
44.600000;0,660;91;0,290;3;132;81;98;113;9,7;800;48;4,1;1895;928;-1,000
45.260000;0,625;96;0,290;3;132;81;98;113;9,7;800;48;4,1;1895;928;-1,000
45.885000;0,590;102;0,290;3;132;81;98;113;9,7;800;48;4,1;1895;928;-1,000
46.475000;0,625;96;0,290;3;132;81;98;113;9,7;800;48;4,1;1895;928;-1,000
47.100000;0,695;86;0,340;3;151;98;109;97;8,4;1035;41;3,5;2450;913;-1,000
47.795000;0,765;78;0,335;3;144;89;105;112;8,8;960;47;3,7;2270;995;-1,000
48.560000;0,730;82;0,345;3;148;86;106;127;10,4;810;53;4,4;1915;1047;-1,000
49.290000;0,735;82;0,340;3;143;85;103;126;10,2;800;53;4,3;1895;952;-1,000
50.025000;0,690;87;0,340;3;138;85;103;126;10,2;800;53;4,3;1895;952;-1,000
50.715000;0,675;89;0,340;3;138;85;103;126;10,2;800;53;4,3;1895;952;-1,000
51.390000;0,675;89;0,340;3;138;85;103;126;10,2;800;53;4,3;1895;952;-1,000
52.065000;0,685;88;0,340;3;138;85;103;126;10,2;800;53;4,3;1895;952;-1,000
52.750000;0,645;93;0,340;3;138;85;103;126;10,2;800;53;4,3;1895;952;-1,000
53.395000;0,685;88;0,340;3;138;85;103;126;10,2;800;53;4,3;1895;952;-1,000
54.080000;0,690;87;0,355;3;145;89;105;116;10,1;825;49;4,3;1955;984;-1,000
54.770000;0,755;79;0,340;3;143;87;102;115;9,1;888;49;3,8;2100;988;-1,000
55.525000;0,725;83;0,340;3;139;83;101;124;10,3;780;52;4,3;1845;1006;-1,000
56.250000;0,715;84;0,345;3;138;84;102;120;10,0;810;50;4,2;1920;950;-1,000
56.965000;0,730;82;0,350;3;139;85;102;118;9,7;838;50;4,1;1980;950;-1,000
57.695000;0,745;81;0,350;3;138;84;102;118;9,7;838;50;4,1;1980;950;-1,000
58.440000;0,770;78;0,350;3;138;84;102;118;9,7;838;50;4,1;1980;950;-1,000
59.210000;0,735;82;0,350;3;138;84;102;118;9,7;838;50;4,1;1980;950;-1,000
59.945000;0,750;80;0,350;3;138;84;102;118;9,7;838;50;4,1;1980;950;-1,000
60.695000;0,770;78;0,350;3;143;84;103;125;9,7;848;53;4,1;2005;986;-1,000
61.465000;0,775;77;0,350;3;144;85;103;124;9,6;858;52;4,0;2030;992;-1,000
62.240000;0,750;80;0,355;3;142;85;103;124;9,9;835;52;4,2;1975;986;-1,000
62.990000;0,755;79;0,350;3;143;87;104;119;9,4;880;50;4,0;2085;967;-1,000
63.745000;0,760;79;0,350;3;144;87;104;119;9,4;880;50;4,0;2085;967;-1,000
64.505000;0,725;83;0,350;3;144;87;104;119;9,4;880;50;4,0;2085;967;-1,000
65.230000;0,700;86;0,350;3;144;87;104;119;9,4;880;50;4,0;2085;967;-1,000
65.930000;0,715;84;0,355;3;149;91;108;119;9,9;865;50;4,2;2050;1052;-1,000
66.645000;0,730;82;0,350;3;150;90;109;120;9,9;878;51;4,2;2080;1061;-1,000
67.375000;0,830;72;0,345;3;151;90;106;123;8,9;950;52;3,7;2250;1056;-1,000
68.205000;0,815;74;0,355;3;150;85;105;137;10,1;830;58;4,2;1965;1128;-1,000
69.020000;0,795;75;0,355;3;147;84;105;137;10,1;830;58;4,2;1965;1128;-1,000
69.815000;0,760;79;0,355;3;147;84;105;137;10,1;830;58;4,2;1965;1128;-1,000
70.575000;0,700;86;0,355;3;147;84;105;137;10,1;830;58;4,2;1965;1128;-1,000
71.275000;1,215;49;0,355;3;147;84;105;137;10,1;830;58;4,2;1965;1128;-1,000
72.490000;0,540;111;0,355;3;147;84;105;137;10,1;830;58;4,2;1965;1128;-1,000
73.030000;0,355;169;0,285;3;109;110;100;0;0,0;0;0;0,0;0;223;-1,000
73.385000;0,895;67;0,290;3;149;94;109;95;6,4;1360;40;2,7;3220;861;-1,000
74.280000;0,860;70;0,335;3;151;95;110;98;6,9;1283;41;2,9;3040;886;-1,000
75.140000;0,835;72;0,325;3;148;96;110;99;7,1;1230;42;3,0;2915;827;-1,000
75.975000;0,840;71;0,325;3;150;96;110;99;7,1;1230;42;3,0;2915;827;-1,000
76.815000;0,875;69;0,325;3;150;96;110;99;7,1;1230;42;3,0;2915;827;-1,000
77.690000;0,910;66;0,325;3;150;96;110;99;7,1;1230;42;3,0;2915;827;-1,000
78.600000;0,835;72;0,295;3;151;99;114;101;7,2;1263;42;3,0;2990;1147;-1,000
79.435000;0,805;75;0,320;3;150;98;112;105;7,8;1145;44;3,3;2710;1059;-1,000
80.240000;0,760;79;0,320;3;153;95;110;116;9,1;960;49;3,8;2275;970;-1,000
81.000000;0,735;82;0,335;3;150;95;113;108;8,8;1025;45;3,7;2425;891;-1,000
81.735000;0,770;78;0,335;3;153;99;113;108;8,8;1025;45;3,7;2425;891;-1,000
82.505000;0,830;72;0,335;3;153;99;113;108;8,8;1025;45;3,7;2425;891;-1,000
83.335000;0,820;73;0,335;3;153;99;113;108;8,8;1025;45;3,7;2425;891;-1,000
84.155000;0,775;77;0,300;3;154;102;117;96;7,4;1260;40;3,1;2985;1109;-1,000
84.930000;0,795;75;0,330;3;150;100;116;95;7,1;1293;40;3,0;3060;1036;-1,000
85.725000;0,730;82;0,305;3;154;105;116;93;7,6;1208;39;3,2;2860;988;-1,000
86.455000;0,685;88;0,300;3;153;107;117;88;7,7;1213;37;3,3;2870;875;-1,000
87.140000;0,670;90;0,300;2;153;101;117;88;7,7;1213;37;3,3;2870;875;-1,000
87.810000;0,695;86;0,300;2;153;101;117;88;7,7;1213;37;3,3;2870;875;-1,000
88.505000;0,730;82;0,300;2;153;101;117;88;7,7;1213;37;3,3;2870;875;-1,000
89.235000;0,720;83;0,300;2;153;101;117;88;7,7;1213;37;3,3;2870;875;-1,000
89.955000;0,695;86;0,300;2;153;101;117;88;7,7;1213;37;3,3;2870;875;-1,000
90.650000;0,720;83;0,300;2;153;101;117;88;7,7;1213;37;3,3;2870;875;-1,000
91.370000;0,740;81;0,295;2;153;103;116;96;7,7;1193;40;3,3;2825;1131;-1,000
92.110000;0,765;78;0,285;2;151;99;113;100;7,8;1148;42;3,3;2715;1173;-1,000
92.875000;0,755;79;0,280;2;147;96;110;107;8,5;1038;45;3,6;2460;1152;-1,000
93.630000;0,740;81;0,295;2;152;94;109;117;9,5;920;49;4,0;2175;1094;-1,000
94.370000;0,700;86;0,295;2;150;92;109;117;9,5;920;49;4,0;2175;1094;-1,000
95.070000;0,670;90;0,295;2;150;92;109;117;9,5;920;49;4,0;2175;1094;-1,000
95.740000;0,655;92;0,295;2;150;92;109;117;9,5;920;49;4,0;2175;1094;-1,000
96.395000;0,680;88;0,295;2;150;92;109;117;9,5;920;49;4,0;2175;1094;-1,000
97.075000;0,685;88;0,295;2;150;92;109;117;9,5;920;49;4,0;2175;1094;-1,000
97.760000;0,700;86;0,295;2;150;92;109;117;9,5;920;49;4,0;2175;1094;-1,000
98.460000;0,715;84;0,295;2;150;92;109;117;9,5;920;49;4,0;2175;1094;-1,000
99.175000;0,685;88;0,325;2;157;104;119;91;8,0;1193;38;3,3;2820;1225;-1,000
99.860000;0,700;86;0,320;2;155;103;118;93;7,9;1188;39;3,3;2815;1184;-1,000
100.560000;0,735;82;0,325;2;155;103;117;95;7,7;1218;40;3,2;2880;1216;-1,000
101.295000;0,785;76;0,340;2;155;101;116;100;7,6;1220;42;3,2;2890;1253;-1,000
102.080000;0,820;73;0,340;2;156;101;116;100;7,6;1220;42;3,2;2890;1253;-1,000
102.900000;0,740;81;0,340;2;156;101;116;100;7,6;1220;42;3,2;2890;1253;-1,000
103.640000;0,700;86;0,340;2;156;101;116;100;7,6;1220;42;3,2;2890;1253;-1,000
104.340000;0,680;88;0,325;3;152;100;115;100;8,8;1045;42;3,7;2475;1175;-1,000
105.020000;0,670;90;0,300;3;150;100;115;100;9,0;1025;42;3,8;2425;1158;-1,000
105.690000;0,675;89;0,300;3;150;100;116;97;8,6;1075;41;3,6;2545;1156;-1,000
106.365000;0,710;85;0,310;3;150;101;115;93;7,9;1163;39;3,3;2755;1170;-1,000
107.075000;0,750;80;0,310;3;150;98;115;93;7,9;1163;39;3,3;2755;1170;-1,000
107.825000;0,690;87;0,310;4;150;98;115;93;7,9;1163;39;3,3;2755;1170;-1,000
108.515000;0,645;93;0,310;5;150;98;115;93;7,9;1163;39;3,3;2755;1170;-1,000
109.160000;0,615;98;0,310;6;150;98;115;93;7,9;1163;39;3,3;2755;1170;-1,000
109.775000;0,595;101;0,330;6;151;100;110;95;9,6;915;40;4,0;2165;1091;-1,000
110.370000;0,580;103;0,320;7;150;97;109;105;10,8;800;44;4,6;1895;1100;-1,000
110.950000;0,595;101;0,310;7;151;95;107;107;10,8;790;45;4,5;1870;1111;-1,000
111.545000;0,595;101;0,340;7;148;93;106;108;10,9;775;45;4,6;1835;1103;-1,000
112.140000;0,575;104;0,330;7;151;94;108;113;11,8;728;48;5,0;1725;1072;-1,000
112.715000;0,580;103;0,300;7;151;94;108;113;11,7;735;48;4,9;1740;1036;-1,000
113.295000;0,590;102;0,305;7;150;93;107;114;11,6;735;48;4,9;1740;1063;-1,000
113.885000;0,640;94;0,315;7;155;97;108;109;10,3;843;46;4,3;1995;850;-1,000
114.525000;0,595;101;0,295;7;152;88;106;130;13,1;643;55;5,5;1525;1127;-1,000
115.120000;0,605;99;0,295;6;140;91;106;130;13,1;643;55;5,5;1525;1127;-1,000
115.725000;0,580;103;0,295;5;140;91;106;130;13,1;643;55;5,5;1525;1127;-1,000
116.305000;0,515;117;0,295;6;140;91;106;130;13,1;643;55;5,5;1525;1127;-1,000
116.820000;0,640;94;0,295;5;143;87;101;119;11,2;720;50;4,7;1705;558;-1,000
117.460000;0,600;100;0,315;6;150;86;105;136;13,6;618;57;5,7;1465;1045;-1,000
118.060000;0,570;105;0,255;6;132;90;100;84;8,9;900;35;3,7;2130;822;-1,000
118.630000;0,555;108;0,315;5;133;92;97;88;9,5;810;37;4,0;1920;850;-1,000
119.185000;0,555;108;0,260;5;140;82;98;124;13,4;583;52;5,6;1380;988;-1,000
119.740000;0,565;106;0,310;4;136;81;97;130;13,7;563;55;5,8;1335;900;-1,000
120.305000;0,555;108;0,295;4;131;79;95;122;13,2;573;52;5,6;1355;983;-1,000
120.860000;0,550;109;0,295;2;129;78;93;122;13,3;558;51;5,6;1320;891;-1,000
121.410000;0,555;108;0,295;2;128;75;92;127;13,7;535;53;5,8;1265;961;-1,000
121.965000;0,550;109;0,290;1;124;76;91;120;13,1;553;51;5,5;1310;942;-1,000
122.515000;0,560;107;0,290;1;126;76;91;122;13,1;555;52;5,5;1315;917;-1,000
123.075000;0,565;106;0,260;1;125;77;91;111;11,8;615;47;5,0;1460;877;-1,000
123.640000;0,590;102;0,255;1;126;78;91;109;11,1;653;46;4,7;1545;877;-1,000
124.230000;0,615;98;0,255;1;125;78;90;104;10,1;710;44;4,3;1680;855;-1,000
124.845000;0,390;154;0,255;1;125;80;98;117;17,9;435;49;7,6;1030;833;-1,000
125.235000;0,655;92;0,265;1;83;77;91;10;0,9;8173;4;0,4;19350;50;-1,000
125.890000;0,340;176;0,255;1;85;78;81;27;4,8;1358;11;2,0;3210;63;-1,000
126.230000;0,395;152;0,245;1;126;79;98;125;18,9;413;52;7,9;975;873;-1,000
126.625000;0,300;200;0,220;1;89;77;83;25;5,0;1333;11;2,1;3155;109;-1,000
126.925000;0,685;88;0,220;1;127;81;83;25;5,0;1333;11;2,1;3155;109;-1,000
127.610000;0,670;90;0,220;1;127;81;83;25;5,0;1333;11;2,1;3155;109;-1,000
128.280000;0,725;83;0,220;1;127;81;83;25;5,0;1333;11;2,1;3155;109;-1,000
129.005000;0,795;75;0,220;1;127;81;83;25;5,0;1333;11;2,1;3155;109;-1,000
129.800000;0,925;65;0,220;1;127;81;83;25;5,0;1333;11;2,1;3155;109;-1,000
130.725000;0,855;70;0,220;1;127;81;83;25;5,0;1333;11;2,1;3155;109;-1,000
131.580000;0,360;167;0,220;1;127;81;83;25;5,0;1333;11;2,1;3155;109;-1,000
131.940000;0,370;162;0,240;1;103;88;95;38;6,1;1245;16;2,6;2945;156;-1,000
132.310000;0,350;171;0,215;1;145;89;117;115;19,6;475;48;8,3;1125;939;-1,000
132.660000;0,375;160;0,225;1;107;93;99;24;3,8;2048;10;1,6;4850;183;-1,000
133.035000;0,360;167;0,215;1;151;92;120;129;21,5;445;54;9,1;1050;1039;-1,000
133.395000;0,475;126;0,275;1;111;94;97;32;4,0;1908;13;1,7;4520;233;-1,000
133.870000;0,375;160;0,210;1;153;86;119;136;21,7;438;57;9,1;1035;1117;-1,000
134.245000;0,425;141;0,230;0;109;95;98;29;4,1;1883;12;1,7;4455;220;-1,000
134.670000;0,900;67;0,230;0;153;87;98;29;4,1;1883;12;1,7;4455;220;-1,000
135.570000;0,770;78;0,230;0;153;87;98;29;4,1;1883;12;1,7;4455;220;-1,000
136.340000;0,770;78;0,230;1;153;87;98;29;4,1;1883;12;1,7;4455;220;-1,000
137.110000;0,380;158;0,265;1;148;97;125;118;18,6;535;50;7,8;1265;1355;-1,000
137.490000;0,380;158;0,215;0;119;105;109;21;3,2;2695;9;1,4;6385;220;-1,000
137.870000;0,810;74;0,310;0;147;98;116;104;7,7;1200;44;3,2;2840;1263;-1,000
138.680000;0,380;158;0,250;1;148;92;122;119;18,8;518;50;7,9;1230;1419;-1,000
139.060000;0,420;143;0,250;1;117;100;106;37;5,2;1618;15;2,2;3830;236;-1,000
139.480000;0,720;83;0,295;1;146;95;114;109;9,1;998;46;3,8;2365;1236;-1,000
140.200000;0,780;77;0,295;1;144;95;114;109;9,1;998;46;3,8;2365;1236;-1,000
140.980000;0,775;77;0,295;1;144;95;114;109;9,1;998;46;3,8;2365;1236;-1,000
141.755000;0,825;73;0,295;1;144;95;114;109;9,1;998;46;3,8;2365;1236;-1,000
142.580000;0,740;81;0,295;1;144;95;114;109;9,1;998;46;3,8;2365;1236;-1,000
143.320000;0,750;80;0,295;1;144;95;114;109;9,1;998;46;3,8;2365;1236;-1,000
144.070000;0,815;74;0,300;1;146;94;111;104;7,7;1150;44;3,2;2725;1188;-1,000
144.885000;0,840;71;0,305;1;145;93;111;114;8,1;1093;48;3,4;2585;1230;-1,000
145.725000;0,820;73;0,315;1;146;92;112;113;8,2;1085;47;3,5;2570;1255;-1,000
146.545000;0,785;76;0,295;1;145;93;112;111;8,5;1053;47;3,6;2495;1130;-1,000
147.330000;0,750;80;0,295;1;149;96;112;111;8,5;1053;47;3,6;2495;1130;-1,000
148.080000;0,725;83;0,295;1;149;96;112;111;8,5;1053;47;3,6;2495;1130;-1,000
148.805000;0,670;90;0,295;1;149;96;112;111;8,5;1053;47;3,6;2495;1130;-1,000
149.475000;0,680;88;0,295;1;149;96;112;111;8,5;1053;47;3,6;2495;1130;-1,000
150.155000;0,700;86;0,355;1;151;100;117;100;8,5;1095;42;3,6;2595;1306;-1,000
150.855000;0,740;81;0,360;1;152;100;117;95;7,7;1208;40;3,2;2860;1333;-1,000
151.595000;0,775;77;0,355;1;152;99;115;103;8,0;1145;43;3,3;2715;1380;-1,000
152.370000;0,725;83;0,355;1;150;97;117;106;8,8;1063;45;3,7;2515;1344;-1,000
153.095000;0,780;77;0,305;1;152;100;116;95;7,3;1275;40;3,1;3020;1353;-1,000
153.875000;0,965;62;0,310;1;153;98;112;100;6,2;1440;42;2,6;3410;1388;-1,000
154.840000;0,930;65;0,310;1;155;93;112;100;6,2;1440;42;2,6;3410;1388;-1,000
155.770000;0,795;75;0,310;1;155;93;112;100;6,2;1440;42;2,6;3410;1388;-1,000
156.565000;0,680;88;0,310;1;155;93;112;100;6,2;1440;42;2,6;3410;1388;-1,000
157.245000;0,675;89;0,310;1;150;103;121;88;7,8;1238;37;3,3;2930;1233;-1,000
157.920000;0,720;83;0,325;1;154;108;120;75;6,3;1530;32;2,6;3625;1234;-1,000
158.640000;1,295;46;0,325;1;157;105;110;86;4,0;2225;36;1,7;5265;1177;-1,000
159.935000;0,975;62;0,345;1;154;97;113;112;6,9;1313;47;2,9;3110;1341;-1,000
160.910000;0,895;67;0,345;1;150;99;113;112;6,9;1313;47;2,9;3110;1341;-1,000
161.805000;0,770;78;0,345;0;150;99;113;112;6,9;1313;47;2,9;3110;1341;-1,000
162.575000;0,725;83;0,345;1;150;99;113;112;6,9;1313;47;2,9;3110;1341;-1,000
163.300000;0,745;81;0,300;1;151;101;118;100;8,1;1163;42;3,4;2755;1231;-1,000
164.045000;0,795;75;0,325;1;148;102;118;92;6,9;1365;39;2,9;3235;1280;-1,000
164.840000;0,975;62;0,340;1;151;103;115;85;5,2;1765;36;2,2;4180;1423;-1,000
165.815000;1,090;55;0,350;1;154;101;113;92;5,0;1790;39;2,1;4240;1414;-1,000
166.905000;0,895;67;0,340;1;158;100;114;104;6,9;1313;44;2,9;3110;1267;-1,000
167.800000;0,820;73;0,345;1;156;100;116;101;7,4;1255;43;3,1;2975;1286;-1,000
168.620000;0,815;74;0,295;1;155;104;117;83;6,1;1538;35;2,5;3640;1320;-1,000
169.435000;0,840;71;0,320;1;152;103;117;81;5,8;1625;34;2,4;3850;1313;-1,000
170.275000;0,955;63;0,275;1;151;104;116;74;4,6;2005;31;1,9;4750;1341;-1,000
171.230000;1,040;58;0,275;1;153;104;116;74;4,6;2005;31;1,9;4750;1341;-1,000
172.270000;0,925;65;0,275;1;153;104;116;74;4,6;2005;31;1,9;4750;1341;-1,000
173.195000;0,815;74;0,275;1;153;104;116;74;4,6;2005;31;1,9;4750;1341;-1,000
174.010000;0,795;75;0,235;1;158;106;116;67;5,0;1845;28;2,1;4370;1316;-1,000
174.805000;0,750;80;0,320;1;153;107;119;78;6,2;1535;33;2,6;3635;1064;-1,000
175.555000;0,775;77;0,300;2;154;108;120;75;5,8;1648;32;2,4;3905;1148;-1,000
176.330000;0,920;65;0,290;2;155;109;116;64;4,1;2243;27;1,7;5310;1145;-1,000
177.250000;0,815;74;0,310;2;154;109;120;82;6,0;1593;34;2,5;3770;1059;-1,000
178.065000;0,735;82;0,315;2;153;107;120;91;7,4;1288;38;3,1;3050;1047;-1,000
178.800000;0,755;79;0,300;2;151;105;119;88;6,9;1363;37;2,9;3225;1028;-1,000
179.555000;0,775;77;0,290;2;154;105;120;85;6,6;1450;36;2,8;3435;1078;-1,000
180.330000;0,775;77;0,325;1;153;107;117;81;6,3;1485;34;2,6;3515;1034;-1,000
181.105000;0,760;79;0,295;1;152;101;113;96;7,6;1195;40;3,2;2830;1142;-1,000
181.865000;0,695;86;0,330;1;147;100;115;94;8,1;1140;39;3,4;2695;1016;-1,000
182.560000;0,655;92;0,310;1;146;99;112;94;8,6;1043;39;3,6;2465;1086;-1,000
183.215000;0,660;91;0,315;0;146;100;110;91;8,2;1068;38;3,5;2525;1028;-1,000
183.875000;0,675;89;0,325;-1;141;96;107;86;7,6;1123;36;3,2;2660;1067;-1,000
184.550000;0,660;91;0,325;-0;140;97;107;86;7,6;1123;36;3,2;2660;1067;-1,000
185.210000;0,695;86;0,325;5;140;97;107;86;7,6;1123;36;3,2;2660;1067;-1,000
185.905000;0,405;148;0,325;10;140;97;107;86;7,6;1123;36;3,2;2660;1067;-1,000
186.310000;0,940;64;0,325;12;140;97;107;86;7,6;1123;36;3,2;2660;1067;-1,000
187.250000;0,665;90;0,325;13;140;97;107;86;7,6;1123;36;3,2;2660;1067;-1,000
187.915000;0,735;82;0,310;14;148;99;112;97;7,9;1135;41;3,3;2690;1161;-1,000
188.650000;0,735;82;0,315;14;152;99;111;101;8,2;1083;42;3,5;2565;1145;-1,000
189.385000;0,710;85;0,335;13;151;97;108;106;9,0;958;45;3,8;2265;1038;-1,000
190.095000;0,730;82;0,325;12;147;92;104;113;9,3;893;48;3,9;2110;1084;-1,000
190.825000;0,745;81;0,325;12;147;89;102;123;9,9;823;52;4,2;1950;1069;-1,000
191.570000;0,775;77;0,325;12;144;86;100;119;9,2;870;50;3,9;2060;1070;-1,000
192.345000;0,740;81;0,330;12;138;85;98;113;9,1;853;48;3,8;2020;975;-1,000
193.085000;0,730;82;0,330;12;140;84;98;125;10,2;760;53;4,3;1800;1063;-1,000
193.815000;0,755;79;0,325;12;139;81;96;127;10,1;758;54;4,2;1790;1103;-1,000
194.570000;0,750;80;0,320;12;134;79;94;126;10,1;745;53;4,3;1765;1061;-1,000
195.320000;0,770;78;0,320;12;132;78;92;123;9,6;768;52;4,0;1815;1105;-1,000
196.090000;0,800;75;0,325;20;136;78;99;132;9,9;800;56;4,2;1895;1155;-1,000
196.890000;0,785;76;0,320;25;145;87;105;120;9,1;920;50;3,8;2175;1172;-1,000
197.675000;0,765;78;0,320;22;144;89;103;115;9,0;910;48;3,8;2155;1109;-1,000
198.440000;0,700;86;0,345;15;131;83;93;114;9,7;768;48;4,1;1815;1036;-1,000
199.140000;0,685;88;0,315;13;129;79;93;125;10,9;675;53;4,6;1595;1045;-1,000
199.825000;0,695;86;0,345;12;130;80;96;116;10,0;765;49;4,2;1810;1023;-1,000
200.520000;0,675;89;0,345;12;133;89;95;91;8,0;948;38;3,4;2245;836;-1,000
201.195000;0,715;84;0,340;11;126;79;94;118;9,8;763;50;4,1;1805;1023;-1,000
201.910000;0,690;87;0,325;11;133;81;100;121;10,5;760;51;4,4;1800;1030;-1,000
202.600000;0,725;83;0,330;10;139;89;101;105;8,6;928;44;3,6;2195;953;-1,000
203.325000;0,710;85;0,330;10;136;82;98;123;10,4;750;52;4,4;1775;1072;-1,000
204.035000;0,720;83;0,335;10;134;82;97;122;10,1;768;51;4,3;1815;1047;-1,000
204.755000;0,840;71;0,335;10;135;78;97;122;10,1;768;51;4,3;1815;1047;-1,000
205.595000;0,805;75;0,335;9;135;78;97;122;10,1;768;51;4,3;1815;1047;-1,000
206.400000;0,800;75;0,335;9;135;78;97;122;10,1;768;51;4,3;1815;1047;-1,000
207.200000;0,745;81;0,335;9;135;78;97;122;10,1;768;51;4,3;1815;1047;-1,000
207.945000;0,740;81;0,335;9;135;78;97;122;10,1;768;51;4,3;1815;1047;-1,000
208.685000;0,775;77;0,345;9;129;73;90;135;10,4;690;57;4,4;1630;1125;-1,000
209.460000;0,780;77;0,345;9;130;72;90;142;10,9;660;60;4,6;1565;1127;-1,000
210.240000;0,785;76;0,345;9;130;73;91;134;10,2;710;57;4,3;1680;1147;-1,000
211.025000;0,745;81;0,350;10;131;74;90;139;11,1;645;58;4,7;1525;1147;-1,000
211.770000;0,730;82;0,350;10;120;69;90;139;11,1;645;58;4,7;1525;1147;-1,000
212.500000;0,720;83;0,350;11;120;69;90;139;11,1;645;58;4,7;1525;1147;-1,000
213.220000;0,675;89;0,350;11;120;69;90;139;11,1;645;58;4,7;1525;1147;-1,000
213.895000;0,670;90;0,350;10;120;69;90;139;11,1;645;58;4,7;1525;1147;-1,000
214.565000;0,705;85;0,340;9;135;83;96;119;10,1;758;50;4,3;1790;1086;-1,000
215.270000;0,745;81;0,350;8;134;80;92;126;10,1;728;53;4,3;1720;1088;-1,000
216.015000;0,785;76;0,360;8;130;73;90;144;11,0;650;61;4,6;1535;1119;-1,000
216.800000;0,780;77;0,360;8;134;72;92;150;11,5;635;63;4,8;1505;1241;-1,000
217.580000;0,765;78;0,360;8;133;73;93;139;10,9;678;59;4,6;1605;1234;-1,000
218.345000;0,710;85;0,345;8;136;75;96;141;11,9;643;59;5,0;1520;1253;-1,000
219.055000;0,705;85;0,350;8;134;82;97;120;10,2;758;50;4,3;1795;1038;-1,000
219.760000;0,750;80;0,370;8;135;82;95;121;9,7;785;51;4,1;1860;1034;-1,000
220.510000;0,775;77;0,360;8;136;79;94;131;10,1;743;55;4,3;1755;1200;-1,000
221.285000;0,780;77;0,360;9;134;77;94;131;10,1;743;55;4,3;1755;1200;-1,000
